"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value"
"BW25113_2666","yqaE","cyaR sRNA-regulated protein",-0.449977713683402,6.11939587442921,1.2327601134887,0.266870932495153
"BW25113_2667","ygaV","tributyltin-inducible repressor of ygaVP",-0.119359448599059,8.50406981355697,0.102033531841258,0.749402830114571
"BW25113_2668","ygaP","DUF2892 family inner membrane rhodanese",-0.683888803622116,7.7154376960494,3.02801003876175,0.0818383312430411
"BW25113_2669","stpA","DNA binding protein, nucleoid-associated",-0.199008779352581,8.91933159602169,0.278907013198172,0.597418495365175
"BW25113_2670","alaE","alanine exporter, alanine-inducible, stress-responsive",-0.236809325457296,7.84612408277283,0.351113313213446,0.553483586076946
"BW25113_2671","ygaC","uncharacterized protein",-0.379240400704668,7.39332055069484,1.00534267290045,0.31602118165849
"BW25113_2672","ygaM","DUF883 family protein, putative membrane-anchored ribosome-binding protein",0.0295468176159069,6.62488115006397,0.00440634364315429,0.947075057435782
"BW25113_2673","nrdH","hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein",-0.936014325542691,4.3712271279593,4.10608906540132,0.0427290636907511
"BW25113_2674","nrdI","NrdEF cluster assembly flavodoxin",-0.0264129438393743,6.70427045396313,0.00475395321791794,0.945030280639277
"BW25113_2675","nrdE","ribonucleoside-diphosphate reductase 2, alpha subunit",-0.0852480015880704,8.50650811374266,0.0437063960425235,0.834400816738702
"BW25113_2676","nrdF","ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",-0.01354178538444,7.78681658837256,0.00109497391350999,0.973602506185725
"BW25113_2677","proV","glycine betaine transporter subunit",-0.109251920124186,10.3277178802142,0.0718797361603265,0.788619293738644
"BW25113_2678","proW","glycine betaine transporter subunit",0.0124178559133091,7.77081383122839,0.000952609004855276,0.975377709269883
"BW25113_2679","proX","glycine betaine transporter subunit",-0.31014304711809,7.14431808191105,0.698365383525443,0.403333494747762
"BW25113_2681","ygaY","pseudogene",-0.15624879799274,7.35912217082503,0.13555511917221,0.712740432934919
"BW25113_2682","ygaZ","putative L-valine exporter, norvaline resistance protein",-0.460580048748291,6.31140047771686,1.10692652248304,0.2927510314491
"BW25113_2683","ygaH","putative L-valine exporter, norvaline resistance protein",0.13591599075515,6.33287609976793,0.113307398690196,0.736409677539536
"BW25113_2684","mprA","transcriptional repressor of microcin B17 synthesis and multidrug efflux",-0.184486492205286,4.82595418050007,0.126524567773949,0.722063057530458
"BW25113_2685","emrA","multidrug efflux system",0.00874644465146366,7.29010976569658,0.000390036268967719,0.98424333407484
"BW25113_2686","emrB","multidrug efflux system protein",-0.219407480362239,7.09347810347165,0.295017464555465,0.587023016802158
"BW25113_2687","luxS","S-ribosylhomocysteine lyase",0.0206214938310267,6.3701675508102,0.00277311684924975,0.958002498092549
"BW25113_2688","gshA","glutamate-cysteine ligase",0.424328962561723,7.29518624851208,1.25056564370372,0.263444469902708
"BW25113_2689","yqaA","COG1238 family inner membrane protein",-0.326472966699233,5.78431653074171,0.571768537417642,0.449557001369987
"BW25113_2690","yqaB","fructose-1-P and 6-phosphogluconate phosphatase",-0.431943905459836,7.02618469135834,1.0006575248362,0.317151458391399
"BW25113_2698","recX","regulatory protein for RecA",-0.897373476827036,5.70878449570067,4.73954734450296,0.0294768260504468
"BW25113_2699","recA","DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein forming filaments; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor",-1.91629621481057,4.52391614206129,7.76908284437418,0.00531480277712194
"BW25113_2700","pncC","nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase",-0.418309942726485,6.67018337033444,0.939707115196303,0.332353175514149
"BW25113_2701","mltB","membrane-bound lytic murein transglycosylase B",-0.469460543385767,7.86141533283922,1.5509811036821,0.212990661838386
"BW25113_2702","srlA","glucitol/sorbitol-specific enzyme IIC component of PTS",-0.0552303584392366,7.18550621663329,0.0185890966825184,0.891551051037445
"BW25113_2703","srlE","glucitol/sorbitol-specific enzyme IIB component of PTS",0.073597274472021,7.63924683406035,0.0318549422428944,0.858346396634626
"BW25113_2704","srlB","glucitol/sorbitol-specific enzyme IIA component of PTS",-0.486416870569153,6.61655713131539,1.35876125582993,0.243752282158382
"BW25113_2705","srlD","sorbitol-6-phosphate dehydrogenase",0.285206919135803,7.1822219854368,0.50000526533406,0.479497808654167
"BW25113_2706","srlM","sorbitol-responsive srl operon transcriptional activator",-0.438380215350619,6.12302299743546,1.04077374853269,0.307641586744114
"BW25113_2707","srlR","sorbitol-inducible srl operon transcriptional repressor",-0.492299698595105,6.65419099871727,1.3125847645053,0.251927202432169
"BW25113_2708","srlQ","D-arabinose 5-phosphate isomerase",0.213895317472571,7.44559447066558,0.268279913179235,0.604487961771451
"BW25113_2709","norR","anaerobic nitric oxide reductase DNA-binding transcriptional activator",-0.205060766564642,8.25201339664946,0.213810942824921,0.643796683453326
"BW25113_2710","norV","anaerobic nitric oxide reductase flavorubredoxin",-0.0723635432402498,8.23159987704532,0.0319421104206867,0.858154769877618
"BW25113_2711","norW","NADH:flavorubredoxin oxidoreductase",-0.24787552871705,7.67400533625168,0.366570187744742,0.544879771169003
"BW25113_2712","hypF","carbamoyl phosphate phosphatase and maturation protein for [NiFe] hydrogenases",-0.168619271690428,8.594667176945,0.196446083467151,0.657604888354521
"BW25113_2713","hydN","formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",-0.515668688520033,6.76224523861887,1.77167437078103,0.183174998151231
"BW25113_2714","ascG","asc operon transcriptional repressor; prpBC operon repressor",-0.373360444593286,8.11733407863491,0.87332278579504,0.350037060619314
"BW25113_2715","ascF","fused cellobiose/arbutin/salicin-specific PTS enzymes: IIB component/IC component",0.0277335557107016,8.6404453541185,0.00513581108808125,0.942868849931925
"BW25113_2716","ascB","cryptic 6-phospho-beta-glucosidase",-0.0736474395233705,7.97386277922373,0.0354490457377921,0.850657813518536
"BW25113_2717","hycI","protease involved in processing C-terminal end of HycE",-0.373656555389596,6.4189841237237,0.920838039844053,0.337255026548165
"BW25113_2718","hycH","hydrogenase 3 maturation protein",-0.220755275326655,6.40166534503684,0.335106617268778,0.562667486637218
"BW25113_2719","hycG","hydrogenase 3 and formate hydrogenase complex, HycG subunit",0.192572557572072,7.55079752299511,0.214634101585744,0.643159237293974
"BW25113_2720","hycF","formate hydrogenlyase complex iron-sulfur protein",0.0126729763627078,7.16514814673318,0.00100851810688596,0.97466569951171
"BW25113_2721","hycE","hydrogenase 3, large subunit",-0.0127958071971841,8.76815467058536,0.00120525214765621,0.972305611104124
"BW25113_2722","hycD","hydrogenase 3, membrane subunit",-0.00808866853395184,6.81426110443604,0.00038993245010488,0.984245430976461
"BW25113_2723","hycC","hydrogenase 3, membrane subunit",-0.19596526534863,8.51813916597169,0.269582783317272,0.603611782116826
"BW25113_2724","hycB","hydrogenase 3, Fe-S subunit",0.0182836069641627,7.3009196120186,0.00192714484251866,0.964984706857213
"BW25113_2725","hycA","regulator of the transcriptional regulator FhlA",-0.210731965382292,6.47456234420775,0.277428438802376,0.598391683907676
"BW25113_2726","hypA","protein involved in nickel insertion into hydrogenases 3",0.0613421706946018,6.58257345261218,0.0263906042774205,0.870950040941895
"BW25113_2727","hypB","GTP hydrolase involved in nickel liganding into hydrogenases",0.0198829148413899,7.29832596798874,0.00159392389969071,0.968153735855187
"BW25113_2728","hypC","hydrogenase maturation protein",0.0812336693486141,5.99882773588938,0.0367522617965648,0.847970316941626
"BW25113_2729","hypD","hydrogenase maturation protein",-0.271309777153602,7.76013112182204,0.475678360464272,0.490386390484548
"BW25113_2730","hypE","carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",-0.108254995881083,7.76773837081799,0.0824037560382678,0.774065962451279
"BW25113_2731","fhlA","formate hydrogenlyase transcriptional activator",-0.168186432952761,8.6782836033763,0.193956891228009,0.659643535205139
"BW25113_2732","ygbA","uncharacterized protein",-0.692324752432769,5.02519915520437,2.72549201012027,0.0987576845556162
"BW25113_2733","mutS","methyl-directed mismatch repair protein",-0.0255658644542608,8.90066562428187,0.00409474257895681,0.948978049476545
"BW25113_2734","pphB","serine/threonine-specific protein phosphatase 2",-0.0469451606572743,5.21119637716,0.00934014335938826,0.923008781810693
"BW25113_2735","ygbI","DeoR family putative transcriptional regulator",-0.251757068776552,6.96746787234212,0.417568423353623,0.518152854108047
"BW25113_2736","ygbJ","putative dehydrogenase",-0.204298089782118,7.31196975183073,0.232741817578074,0.629498222720712
"BW25113_2737","ygbK","FliA-regulated DUF1537 family protein",-0.126939864011913,7.39362947469469,0.112929197117055,0.736833616961651
"BW25113_2738","ygbL","putative class II aldolase",0.0282048036919032,6.7935294735476,0.00468849207672406,0.945409459235166
"BW25113_2739","ygbM","putative hydroxypyruvate isomerase",0.121045874582477,7.34969832682815,0.0783489073627948,0.779547515251836
"BW25113_2740","ygbN","putative transporter",-0.00401710352973825,7.77654835428688,0.000100122671724989,0.992016395221666
"BW25113_2741","rpoS","RNA polymerase, sigma S (sigma 38) factor",-0.899079130799812,8.71313286548075,4.48027825231274,0.0342881382213423
"BW25113_2742","nlpD","activator of AmiC murein hydrolase activity, lipoprotein",-0.509365205082634,8.27058245307942,1.49327659065707,0.221708773442606
"BW25113_2743","pcm","L-isoaspartate protein carboxylmethyltransferase type II",-0.278263682475227,6.20304824127115,0.39672311556585,0.528786447309669
"BW25113_2744","umpG","broad specificity 5'(3')-nucleotidase and polyphosphatase",0.163208536231407,7.35641421105033,0.134254396863327,0.71406108437103
"BW25113_2745","truD","tRNA(Glu) pseudouridine(13) synthase",0.00971874270528737,7.31942040103643,0.000526418707380572,0.981695089213426
"BW25113_2748","ftsB","cell division protein",0.0188603455104094,3.84251984555806,0.000426764608924657,0.983518248173577
"BW25113_2749","ygbE","DUF3561 family inner membrane protein",-0.325521626369359,7.25390689686185,0.677378895025775,0.410490755939078
"BW25113_2750","cysC","adenosine 5'-phosphosulfate kinase",0.132967093049501,6.83053783054496,0.0939862046514435,0.759169400331354
"BW25113_2751","cysN","sulfate adenylyltransferase, subunit 1",-0.0374109239458429,7.83972481270365,0.00938736262858697,0.922815018571163
"BW25113_2752","cysD","sulfate adenylyltransferase, subunit 2",0.174516794657576,8.00275024866475,0.156757507886724,0.69215951697736
"BW25113_2753","iap","aminopeptidase in alkaline phosphatase isozyme conversion",-0.160889666348685,9.60185372469636,0.162226503059287,0.687114847822448
"BW25113_2754","ygbF","CRISPR adaptation ssRNA endonuclease",0.130457388547831,6.57394301235203,0.112427770378645,0.737396903698878
"BW25113_2755","ygbT","multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",-0.124185515552272,8.27767073890679,0.100699624277809,0.750991667507539
"BW25113_2756","casE","CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein",-0.212154338973731,8.25851136824666,0.285071627383104,0.593396196731033
"BW25113_2757","casD","CRISP RNA (crRNA) containing Cascade antiviral complex protein",-0.0694749120244042,8.67190577918177,0.0303449548769095,0.86170983094681
"BW25113_2758","casC","CRISP RNA (crRNA) containing Cascade antiviral complex protein",-0.393722036365518,8.61349521115508,0.964035685936913,0.326172179779426
"BW25113_2759","casB","CRISP RNA (crRNA) containing Cascade antiviral complex protein",-0.0602310562807607,8.15357403219394,0.0228800091850019,0.879769522282974
"BW25113_2760","casA","CRISP RNA (crRNA) containing Cascade antiviral complex protein",-0.244499677809338,8.52672944065739,0.348567966405056,0.554924891053866
"BW25113_2761","ygcB","R-loop helicase-annealase Cas3 needed for Cascade anti-viral activity",-0.345891043609761,10.0023508625186,0.755438574402788,0.384759789693798
"BW25113_4701","sokX","",0.0564087099853109,4.41265834194344,0.016126880387322,0.898947003582607
"BW25113_2762","cysH","phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",-0.2158349881606,7.35728643068093,0.275778963633726,0.599481275410351
"BW25113_2763","cysI","sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",-0.0898939500672248,6.76193894763115,0.0569560170659145,0.811373425167809
"BW25113_2764","cysJ","sulfite reductase, alpha subunit, flavoprotein",0.138747355839814,7.2423607261912,0.130824667876471,0.717578522797386
"BW25113_2765","queD","6-pyruvoyl tetrahydrobiopterin synthase (PTPS)",0.331897329531799,6.1253095037295,0.700093990916166,0.402752113740966
"BW25113_2766","ygcN","putative oxidoreductase",-0.020633439939052,8.1319419517674,0.0028340043733337,0.957544376213382
"BW25113_2767","ygcO","putative 4Fe-4S cluster-containing protein",0.0837223429057229,6.46079686948018,0.0441473263008829,0.833579751445711
"BW25113_2768","ygcP","putative antiterminator regulatory protein",0.154144020166336,7.70614967049678,0.137983459737171,0.710294013114723
"BW25113_2769","ygcQ","putative flavoprotein",-0.130510457915053,7.67689467239801,0.0742649241679203,0.785225355448104
"BW25113_2770","ygcR","putative flavoprotein",-0.35784048074935,7.01289991763975,0.883063046465361,0.347364105983531
"BW25113_2771","ygcS","putative transporter",0.00684518842443282,7.61420665963704,0.000255904801690576,0.98723676527678
"BW25113_4463","ygcU","putative FAD-containing dehydrogenase",0.0316502904110912,8.08178158754711,0.00644649958627497,0.936006534681529
"BW25113_2774","ygcW","putative dehydrogenase",0.138628481972481,6.4125780700502,0.129163084781438,0.719301364176744
"BW25113_2775","yqcE","MFS transporter family protein",-0.465228265781548,8.76634803417919,1.26816797322029,0.26011064840732
"BW25113_2776","ygcE","putative kinase",0.147567082351082,7.93350496640287,0.128917586427519,0.719556972628131
"BW25113_2777","queE","7-carboxy-7-deazaguanine synthase; queosine biosynthesis",-0.315757272816624,8.4692466893963,0.628150960642465,0.428034365876836
"BW25113_2778","ygcG","uncharacterized protein",-1.18586162185837,4.99225203750829,6.39851833152652,0.0114215646723044
"BW25113_2781","mazG","nucleoside triphosphate pyrophosphohydrolase",-0.213783073341934,6.69943870983332,0.244806540040958,0.620755928873072
"BW25113_2782","mazF","mRNA interferase toxin, antitoxin is MazE",-0.699234278229674,6.55096787555361,2.62436711100006,0.105234457475486
"BW25113_2783","mazE","antitoxin of the ChpA-ChpR toxin-antitoxin system",-0.382371373274307,4.74346415925747,0.840747119143534,0.35918318178244
"BW25113_2784","relA","(p)ppGpp synthetase I/GTP pyrophosphokinase",-0.550151316902275,8.75140288645015,2.07572663876223,0.149658650928041
"BW25113_2785","rlmD","23S rRNA m(5)U1939 methyltransferase, SAM-dependent",-0.158608177070878,8.01838059469375,0.178823156066754,0.672386558259094
"BW25113_2786","barA","hybrid sensory histidine kinase, in two-component regulatory system with UvrY",-0.661390528109755,11.5781009793671,3.00962697977593,0.0827713369047617
"BW25113_2787","gudD","(D)-glucarate dehydratase 1",-0.0203663781996122,7.91852530032599,0.00299935707127474,0.956324580019558
"BW25113_2788","gudX","glucarate dehydratase-related protein, substrate unknown",0.00279028251200847,8.21521860244114,5.57971797547907e-05,0.994040056441986
"BW25113_2789","gudP","putative D-glucarate transporter",-0.461721341393194,8.15768936138118,1.44012597014965,0.230118956825802
"BW25113_2790","yqcA","short-chain flavodoxin, FMN-binding",0.0119124137525988,6.13865163746241,0.000938384171934814,0.97556217896022
"BW25113_2791","truC","tRNA(Ile1,Asp) pseudouridine(65) synthase",-0.222874949170206,7.25198522993471,0.220622273487329,0.63856618573161
"BW25113_2792","yqcC","DUF446 family protein",0.0554111050388003,6.21358791200111,0.0209139109099482,0.885013726844353
"BW25113_4408","csrB","",-0.279456945263466,6.22769526584155,0.406892102852834,0.523551181130264
"BW25113_2793","syd","SecY-interacting protein",-0.422823671056578,7.11947996520243,1.25402352161495,0.262785395566741
"BW25113_2794","queF","7-cyano-7-deazaguanine reductase (NADPH-dependent)",-0.755151856820819,6.89012091462232,3.63546668093703,0.0565607452496033
"BW25113_2795","ygdH","UPF0717 family protein",-0.0975052460168391,8.07995922775175,0.0619603500995112,0.803423932740101
"BW25113_2796","sdaC","putative serine transporter",-1.02132760709329,8.4799628219797,7.02366252424501,0.00804395305714036
"BW25113_2797","sdaB","L-serine dehydratase 2",-1.21058870818672,8.18158758948356,8.17473847661097,0.00424777931863234
"BW25113_2798","ygdG","Ssb-binding protein, misidentified as ExoIX",-0.19602940097623,6.91535672173142,0.242439631903636,0.622449610132196
"BW25113_2799","fucO","L-1,2-propanediol oxidoreductase",-0.505280127321668,7.97239029320895,1.49044609340366,0.222147258837875
"BW25113_2800","fucA","L-fuculose-1-phosphate aldolase",-0.322756263336457,7.518058885652,0.577832002771672,0.447163363501426
"BW25113_2801","fucP","L-fucose transporter",-0.523584629515944,8.54278111879749,1.96760325246214,0.160702493159363
"BW25113_2802","fucI","L-fucose isomerase",-0.498464469190353,8.38421279114422,1.65711998160373,0.197992627201824
"BW25113_2803","fucK","L-fuculokinase",-0.653009934584801,8.02455289846681,2.75642402565182,0.096864535376027
"BW25113_2804","fucU","L-fucose mutarotase",-0.293480446379329,6.60527382710697,0.43800950336545,0.50808475120564
"BW25113_2805","fucR","l-fucose operon activator",-0.17884783711777,7.0622297273935,0.231190518337758,0.630642478777634
"BW25113_2806","rlmM","23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",-0.403464487897672,6.955558695921,1.08643613054558,0.297262198235599
"BW25113_2807","ygdD","UPF0382 family inner membrane protein",-0.877621129263251,5.7517692846821,3.32817132420482,0.0681025547615322
"BW25113_2808","gcvA","glycine cleavage system transcriptional activator; autorepressor",-1.28287249996988,5.58444013653349,8.781150473334,0.00304359178952138
"BW25113_4443","gcvB","",-0.724385311117901,4.32064031180792,2.03264739368369,0.153952231883162
"BW25113_2809","ygdI","DUF903 family verified lipoprotein",-0.748267925925397,6.02357181003628,2.8355840299514,0.0921972761422229
"BW25113_2810","csdA","cysteine sulfinate desulfinase",-0.822441210327103,7.83967266536044,4.12969926206877,0.0421368384449344
"BW25113_2811","csdE","CsdA-binding activator; Fe-S protein",-1.02112037049516,6.0683668121278,5.34447238781766,0.0207880736868669
"BW25113_2812","tcdA","tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA",-0.60725880777656,7.35727502094062,2.14094701326735,0.143413336346602
"BW25113_2813","mltA","membrane-bound lytic murein transglycosylase A",-1.18880464914887,7.24993136840717,8.61249262310664,0.00333865082241457
"BW25113_2817","amiC","N-acetylmuramoyl-L-alanine amidase",-0.854403885918388,7.80041914231241,4.86466095991543,0.0274121843111363
"BW25113_2818","argA","fused acetylglutamate kinase homolog (inactive)/amino acid N-acetyltransferase",-0.883121525739741,7.67027339629294,5.24423422202898,0.0220196178608208
"BW25113_2819","recD","exonuclease V (RecBCD complex), alpha chain",-0.710874120882307,7.4312732091817,3.32401326307015,0.0682749725895498
"BW25113_2820","recB","exonuclease V (RecBCD complex), beta subunit",-0.531804594462613,6.20603949299411,1.29546039018579,0.255044103515115
"BW25113_2821","ptrA","protease III",-0.618748930709183,9.17273990534036,2.60782154595585,0.10633774836512
"BW25113_2822","recC","exonuclease V (RecBCD complex), gamma chain",0.520284191313097,7.12535056555588,1.43070827887217,0.231648881786775
"BW25113_2823","ppdC","putative prepilin peptidase-dependent protein",-1.12889074250587,5.49459881489531,4.70903185771154,0.0300045444321624
"BW25113_2824","ygdB","DUF2509 family protein",-1.3874131914829,4.65530573751425,3.51171582439708,0.0609363157883599
"BW25113_2825","ppdB","putative prepilin peptidase-dependent protein",-0.00940797151977462,6.6497844472271,0.000523507218680663,0.981745770457369
"BW25113_2826","ppdA","putative prepilin peptidase-dependent protein",-0.611949251082859,6.51896952913297,2.29195876677351,0.13004571199751
"BW25113_2829","ptsP","fused PTS enzyme: PEP-protein phosphotransferase (enzyme I)/GAF domain containing protein",-0.515975318888149,8.58052923271959,1.90044317794865,0.168028721714725
"BW25113_2830","rppH","RNA pyrophosphohydrolase",-0.624045119057218,3.77114709600106,1.13182250420568,0.287386929101845
"BW25113_2831","mutH","methyl-directed mismatch repair protein",-0.570699030637463,6.87519988824901,1.41520443726309,0.234194344725604
"BW25113_2832","ygdQ","UPF0053 family inner membrane protein",0.0756829216039855,7.1506270572393,0.0405037678421358,0.840498812834655
"BW25113_2833","ygdR","DUF903 family verified lipoprotein",-0.5359341094012,6.80506254081888,2.02958190563111,0.15426303949578
"BW25113_2834","tas","putative NADP(H)-dependent aldo-keto reductase",-0.0676355689945428,7.97455835862383,0.0298831393651469,0.862755653718375
"BW25113_2835","lplT","lysophospholipid transporter",-0.33527297274505,7.92591673551809,0.803673427330756,0.36999733958206
"BW25113_2836","aas","fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase",-0.0650775117875381,8.96284942459311,0.0257035652427362,0.872626393931081
"BW25113_4444","omrA","",0.186556134596426,5.90400137075057,0.136256599621977,0.712031189440058
"BW25113_4445","omrB","",-1.06709997270101,4.66433453768015,5.70766427420084,0.0168909989538952
"BW25113_2837","galR","galactose-inducible d-galactose regulon transcriptional repressor; autorepressor",-0.486457259673219,8.22902133890251,1.6217934013665,0.202841904586117
"BW25113_2838","lysA","diaminopimelate decarboxylase, PLP-binding",-0.186594299475711,8.23693671155302,0.174243987967358,0.676367258927909
"BW25113_2839","lysR","transcriptional activator of lysA; autorepressor",0.0100197911840807,7.65303669556141,0.000618625169863662,0.980156920206442
"BW25113_2840","ygeA","Asp/Glu_racemase family protein",-0.000425557133744955,7.06943910744981,1.17817862843594e-06,0.999133944854136
"BW25113_2841","araE","arabinose transporter",-0.0777287896954234,8.95017122713712,0.0367239959780932,0.848028078052823
"BW25113_2842","kduD","hexuronate dehydrogenase; hexuronate utilization in high osmolarity",-0.0451060281616602,8.37382688392586,0.0139483550728983,0.905985924118499
"BW25113_2843","kduI","hexuronate isomerase; hexuronate utilization in high osmolarity",-0.351976012165955,9.55346239375741,0.754288463512901,0.385121865149284
"BW25113_2844","yqeF","short chain acyltransferase",0.0666101543614079,7.88831370106718,0.0270418157067809,0.869381660152467
"BW25113_2845","yqeG","putative transporter",-0.103429360048372,9.90602043956918,0.0594345040578901,0.807391972428423
"BW25113_2846","yqeH","putative LuxR family transcriptional regulator",-1.11633825966531,3.80656288215568,3.8284172421744,0.0503904956190655
"BW25113_2847","yqeI","putative transcriptional regulator",0.710827078437817,3.13981958147943,1.9068687158915,0.167311501982568
"BW25113_2859","ygeO","pseudogene",-0.302680616737968,3.34667769977922,0.324729647427911,0.56877906780225
"BW25113_2863","ygeQ","pseudogene",-0.0675831889949689,9.11951667063548,0.0233274445453731,0.878608641539944
"BW25113_2864","glyU","",-0.133989233728272,6.45162786720031,0.0929980299890119,0.760399828717971
"BW25113_2865","ygeR","LysM domain-containing M23 family putative peptidase; septation lipoprotein",-0.0222519061877497,7.78231192097836,0.00257783664534372,0.95950688376941
"BW25113_2866","xdhA","xanthine dehydrogenase, molybdenum binding subunit",0.148562825150448,9.34983922454063,0.142501652606427,0.705806588814543
"BW25113_2867","xdhB","xanthine dehydrogenase, FAD-binding subunit",-0.024091944958549,7.03873845029305,0.00389915892785808,0.950209857079879
"BW25113_2868","xdhC","xanthine dehydrogenase, Fe-S binding subunit",-0.0304714484665588,7.26167306069699,0.00568575996400966,0.939893293889348
"BW25113_2869","ygeV","putative sigma-54-interacting transcriptional activator",0.0323104479986381,9.72254861596683,0.00559173834051307,0.940391404477238
"BW25113_2870","ygeW","putative carbamoyltransferase",0.129319480359765,9.22610624588105,0.101679293313794,0.74982364782444
"BW25113_2871","ygeX","2,3-diaminopropionate ammonia lyase, PLP-dependent",0.113819174546442,8.22745234448876,0.0945230564448636,0.758503902778795
"BW25113_2872","ygeY","putative peptidase",0.12419358421378,8.0060415991702,0.0944122267035539,0.758641120903892
"BW25113_2873","hyuA","D-stereospecific phenylhydantoinase",-0.116100167563619,8.07675200506996,0.0921476034901758,0.761464472687222
"BW25113_2874","yqeA","putative amino acid kinase",0.0312543972996057,7.48300602645125,0.00654390079746303,0.935525949026907
"BW25113_2875","yqeB","XdhC-CoxI family protein with NAD(P)-binding Rossman fold",0.215564975227971,8.58046114227113,0.272846410692395,0.60142873569737
"BW25113_2876","yqeC","putative selenium-dependent hydroxylase accessory protein",-0.0650551270819915,8.25886180765273,0.0227143907472964,0.880202163979863
"BW25113_2877","mocA","CTP:molybdopterin cytidylyltransferase",0.21538869668849,7.70896245296435,0.239669467568469,0.624444944659487
"BW25113_2878","ygfK","putative Fe-S subunit oxidoreductase subunit",-0.0759476327577661,9.76511228273326,0.0395368035843262,0.84238897140307
"BW25113_2879","ssnA","putative chlorohydrolase/aminohydrolase",0.255337312517456,8.2607838288978,0.414642115700332,0.519622704816509
"BW25113_2880","ygfM","putative oxidoreductase",0.193193812684859,7.35187304797632,0.266802974483762,0.6054844716597
"BW25113_2881","xdhD","putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding",0.0188925271147854,9.35887049897797,0.00244275009987405,0.960581254570243
"BW25113_2882","xanQ","xanthine permease",-0.146863483419143,9.20380440075329,0.117948679462643,0.731270049724227
"BW25113_2883","guaD","guanine deaminase",-0.0433676343166629,8.00902650260453,0.00987716400834415,0.920833447720164
"BW25113_4464","ygfQ","putative purine permease",0.233165093006476,8.17748856046436,0.333725794525236,0.563473397621374
"BW25113_2886","ygfS","putative 4Fe-4S ferredoxin-type oxidoreductase subunit",0.105719604579987,6.40171630784186,0.0443828649687532,0.83314290387057
"BW25113_2887","ygfT","putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit",-0.140931606493095,8.99297373509451,0.139173807681004,0.709103744487711
"BW25113_2888","uacT","uric acid permease",-0.173229003063823,9.60346010570726,0.181826358640706,0.669808372237774
"BW25113_4684","yqfG","uncharacterized protein",-0.735783541076731,6.23520989441395,3.06539490956278,0.0799757277726495
"BW25113_2889","idi","isopentenyl diphosphate isomerase",-0.0995702169991015,7.73274246403258,0.0569977255963465,0.811305674544969
"BW25113_2890","lysS","lysine tRNA synthetase, constitutive",-0.0460910767910606,6.19384523148856,0.0126370759160039,0.910494561006638
"BW25113_2892","recJ","ssDNA exonuclease, 5'--> 3'-specific",-0.344028267868229,8.01862432289189,0.825488205135486,0.363580414530351
"BW25113_2893","dsbC","protein disulfide isomerase II",0.215329705774721,7.5741314823651,0.211823140498041,0.645342182694064
"BW25113_2894","xerD","site-specific tyrosine recombinase",0.572780639268606,5.36204654559073,1.66711338156723,0.196645619696301
"BW25113_2895","fldB","flavodoxin 2",-0.333501614396961,6.51580968312914,0.647860656151394,0.420878590757888
"BW25113_2896","cptA","toxin of CptAB toxin-antitoxin pair",-0.763152609637755,6.20958029690636,3.49416141169197,0.0615855915365161
"BW25113_2897","sdhE","flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair",-0.641951155780226,4.66488264744152,1.88786533114731,0.169442887723125
"BW25113_2898","ygfZ","iron-sulfur cluster repair protein, plumbagin resistance",0.988693408887096,2.35831443378686,2.72949107368578,0.0985106716988397
"BW25113_2899","yqfA","hemolysin III family HylIII inner membrane protein",0.0523644523436498,6.10597295183503,0.0184161303096566,0.892053669705541
"BW25113_2900","yqfB","UPF0267 family protein",0.582667111576104,5.57336233332931,1.27892681638326,0.258098671007038
"BW25113_2901","bglA","6-phospho-beta-glucosidase A",-0.145670647897832,8.41241161289178,0.133750118509568,0.714575040825479
"BW25113_2902","ygfF","putative NAD(P)-dependent oxidoreductase with NAD(P)-binding Rossmann-fold domain",-0.602980428865356,7.38990395709766,2.10957711368572,0.146379763953243
"BW25113_2903","gcvP","glycine decarboxylase, PLP-dependent, subunit (protein P) of glycine cleavage complex",-0.130418363789511,8.81519481359842,0.0974683640897531,0.754889111318086
"BW25113_2904","gcvH","glycine cleavage complex lipoylprotein",0.219081130451205,5.93191550546156,0.226460406732791,0.634160895261691
