locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_2143	cdd	0	2225323	2226207	1	393	0.0476787954830615	885	38	"cytidine/deoxycytidine deaminase"
BW25113_2144	sanA	0	2226357	2227076	1	1745	0.158950617283951	720	103	"vancomycin high temperature exclusion protein, DUF218 superfamily protein"
BW25113_2145	yeiS	0	2227079	2227318	1	196	0.0648148148148148	240	14	"DUF2542 family protein"
BW25113_2146	preT	0	2227512	2228750	1	915	0.0752688172043011	1239	84	"dihydropyrimidine dehydrogenase, NADH-dependent, subunit N"
BW25113_2147	preA	0	2228744	2229979	1	665	0.0646900269541779	1236	72	"dihydropyrimidine dehydrogenase, NADH-dependent, subunit C"
BW25113_2148	mglC	0	2230222	2231232	-1	604	0.0835164835164835	1011	76	"methyl-galactoside transporter subunit"
BW25113_2149	mglA	0	2231248	2232768	-1	1279	0.0766983199415632	1521	105	"fused methyl-galactoside transporter subunits of ABC superfamily: ATP-binding components"
BW25113_2150	mglB	0	2232829	2233827	-1	446	0.0577777777777778	999	52	"methyl-galactoside transporter subunit"
BW25113_2151	galS	0	2234107	2235147	-1	615	0.0576307363927428	1041	54	"galactose-and fucose-inducible galactose regulon transcriptional isorepressor; mgl operon transcriptional repressor; autorepressor"
BW25113_2152	yeiB	0	2235289	2236446	-1	311	0.0450623202301055	1158	47	"DUF418 family putative inner membrane protein"
BW25113_2153	folE	0	2236463	2237131	-1	0	0	669	0	"GTP cyclohydrolase I"
BW25113_2154	yeiG	0	2237389	2238225	1	471	0.0663129973474801	837	50	"S-formylglutathione hydrolase"
BW25113_2155	cirA	0	2238257	2240248	-1	586	0.0518683770217513	1992	93	"colicin IA outer membrane receptor and translocator; ferric iron-catecholate transporter"
BW25113_2156	lysP	0	2240542	2242011	-1	818	0.0574452003023432	1470	76	"lysine transporter"
BW25113_2157	yeiE	0	2242216	2243097	-1	252	0.0516372795969773	882	41	"putative DNA-binding transcriptional regulator"
BW25113_2158	yeiH	0	2243196	2244245	1	748	0.0634920634920635	1050	60	"UPF0324 family inner membrane protein"
BW25113_2159	nfo	0	2244319	2245176	1	263	0.0426908150064683	858	33	"endonuclease IV with intrinsic 3'-5' exonuclease activity"
BW25113_2160	yeiI	0	2245179	2246267	1	188	0.0305810397553517	1089	30	"putative kinase"
BW25113_2161	nupX	0	2246374	2247624	-1	452	0.0568383658969805	1251	64	"nucleoside permease"
BW25113_2162	rihB	0	2247724	2248665	-1	530	0.0672169811320755	942	57	"ribonucleoside hydrolase 2"
BW25113_2163	yeiL	0	2248834	2249493	1	29	0.00841750841750842	660	5	"putative transcriptional regulator"
BW25113_2164	psuT	0	2249564	2250814	-1	467	0.044404973357016	1251	50	"putative nucleoside transporter"
BW25113_2165	psuG	0	2250908	2251846	-1	497	0.0650118203309693	939	55	"pseudouridine 5'-phosphate glycosidase"
BW25113_2166	psuK	0	2251834	2252775	-1	869	0.0931603773584906	942	79	"pseudouridine kinase"
BW25113_2167	fruA	0	2253198	2254889	-1	638	0.0551543007222587	1692	84	"fused fructose-specific PTS enzymes: IIBcomponent/IIC components"
BW25113_2168	fruK	0	2254906	2255844	-1	56	0.0106382978723404	939	9	"fructose-1-phosphate kinase"
BW25113_2169	fruB	0	2255844	2256974	-1	381	0.0343811394891945	1131	35	"fused fructose-specific PTS enzymes: IIA component/HPr component"
BW25113_2170	setB	0	2257342	2258523	1	412	0.0422932330827068	1182	45	"lactose/glucose efflux system"
BW25113_4502	yeiW	0	2258520	2258774	-1	43	0.0434782608695652	255	10	"UPF0153 cysteine cluster protein"
BW25113_2171	yeiP	0	2258929	2259501	1	322	0.0658914728682171	573	34	"elongation factor P-like protein"
BW25113_2172	yeiQ	0	2259724	2261190	1	506	0.0454201362604088	1467	60	"putative NAD-dependent D-mannonate oxidoreductase"
BW25113_2173	yeiR	0	2261308	2262294	1	378	0.0562429696287964	987	50	"Zn-stimulated GTPase involved in zinc homeostasis; mutants are cadmium and EDTA sensitive; Zn(2+) binding protein"
BW25113_2174	lpxT	0	2262333	2263046	1	483	0.0824261275272162	714	53	"lipid A 1-diphosphate synthase; undecaprenyl pyrophosphate:lipid A 1-phosphate phosphotransferase"
BW25113_2175	mepS	0	2263458	2264024	1	201	0.0371819960861057	567	19	"murein DD-endopeptidase, space-maker hydrolase, mutational suppressor of prc thermosensitivity, outer membrane lipoprotein"
BW25113_2176	rtn	0	2264205	2265761	1	412	0.0378031383737518	1557	53	"resistance protein for phages lambda and N4, putative membrane-anchored cyclic-di-GMP phosphodiesterase"
BW25113_2177	yejA	0	2265843	2267657	1	645	0.0514075887392901	1815	84	"microcin C transporter YejABEF, periplasmic binding protein; ABC family"
BW25113_2178	yejB	0	2267658	2268752	1	260	0.0344827586206897	1095	34	"microcin C transporter YejABEF, permease subunit; ABC family"
BW25113_2179	yejE	0	2268752	2269777	1	291	0.038961038961039	1026	36	"microcin C transporter YejABEF, permease subunit; ABC family"
BW25113_2180	yejF	0	2269779	2271368	1	513	0.0426275331935709	1590	61	"microcin C transporter, ATP-binding subunit; ABC family"
BW25113_2181	yejG	0	2271372	2271716	-1	77	0.0289389067524116	345	9	"uncharacterized protein"
BW25113_2182	bcr	0	2272049	2273239	-1	286	0.0363805970149254	1191	39	"bicyclomycin/cysteine/sulfonamide efflux transporter"
BW25113_2183	rsuA	0	2273267	2273962	-1	329	0.0558213716108453	696	35	"16S rRNA pseudouridine(516) synthase"
BW25113_2184	yejH	0	2274111	2275871	1	517	0.0410094637223975	1761	65	"putative ATP-dependent DNA or RNA helicase"
BW25113_2185	rplY	0	2275996	2276280	1	0	0	285	0	"50S ribosomal subunit protein L25"
BW25113_2186	yejK	0	2276419	2277426	-1	444	0.0561674008810573	1008	51	"spermidine nucleoid-associated protein"
BW25113_2187	yejL	0	2277608	2277835	1	36	0.0194174757281553	228	4	"UPF0352 family protein"
BW25113_2188	yejM	0	2277855	2279615	1	132	0.0157728706624606	1761	25	"essential inner membrane DUF3413 domain-containing protein; lipid A production and membrane permeability factor"
BW25113_2189	proL	0	2279690	2279766	1	92	0.0571428571428571	77	4	
BW25113_2190	yejO	0	2279869	2283659	-1	1765	0.0413247362250879	3791	141	pseudogene
BW25113_2192	insH1	0	2282544	2283560	-1	0	0	1017	0	"IS5 transposase and trans-activator"
BW25113_2193	narP	0	2283979	2284626	1	225	0.0479452054794521	648	28	"response regulator in two-component regulatory system with NarQ or NarX"
BW25113_2194	ccmH	0	2284837	2285889	-1	280	0.0421940928270042	1053	40	"heme lyase, CcmH subunit"
BW25113_2195	dsbE	0	2285886	2286443	-1	83	0.0278330019880716	558	14	"periplasmic thioredoxin of cytochrome c-type biogenesis"
BW25113_2196	ccmF	0	2286440	2288383	-1	461	0.0377142857142857	1944	66	"heme lyase, CcmF subunit"
BW25113_2197	ccmE	0	2288380	2288859	-1	235	0.0439814814814815	480	19	"periplasmic heme chaperone"
BW25113_2198	ccmD	0	2288856	2289065	-1	35	0.037037037037037	210	7	"cytochrome c biogenesis protein"
BW25113_2199	ccmC	0	2289062	2289799	-1	240	0.037593984962406	738	25	"heme exporter subunit"
BW25113_2200	ccmB	0	2289841	2290503	-1	121	0.0402010050251256	663	24	"heme exporter subunit"
BW25113_2201	ccmA	0	2290500	2291123	-1	78	0.0266903914590747	624	15	"heme exporter subunit"
BW25113_2202	napC	0	2291136	2291738	-1	191	0.0368324125230203	603	20	"quinol dehydrogenase, electron source for NapAB"
BW25113_2203	napB	0	2291748	2292197	-1	100	0.0444444444444444	450	18	"nitrate reductase, small, cytochrome C550 subunit, periplasmic"
BW25113_2204	napH	0	2292194	2293057	-1	284	0.0488431876606684	864	38	"ferredoxin-type protein essential for electron transfer from ubiquinol to periplasmic nitrate reductase (NapAB)"
BW25113_2205	napG	0	2293044	2293739	-1	373	0.0542264752791069	696	34	"ferredoxin-type protein essential for electron transfer from ubiquinol to periplasmic nitrate reductase (NapAB)"
BW25113_2206	napA	0	2293746	2296232	-1	629	0.0401965163019205	2487	90	"nitrate reductase, periplasmic, large subunit"
BW25113_2207	napD	0	2296229	2296492	-1	177	0.0714285714285714	264	17	"assembly protein for periplasmic nitrate reductase"
BW25113_2208	napF	0	2296482	2296976	-1	266	0.0605381165919283	495	27	"ferredoxin-type protein, role in electron transfer to periplasmic nitrate reductase NapA"
BW25113_2209	eco	0	2297384	2297872	1	267	0.0657596371882086	489	29	"ecotin, a serine protease inhibitor"
BW25113_2210	mqo	0	2298587	2300233	-1	663	0.0418071476736345	1647	62	"malate dehydrogenase, FAD/NAD(P)-binding domain"
BW25113_2211	yojI	0	2300451	2302094	-1	623	0.0432432432432432	1644	64	"microcin J25 efflux pump, TolC-dependent; fused ABC transporter permease and ATP-binding components"
BW25113_2212	alkB	0	2302170	2302820	-1	319	0.0563139931740614	651	33	"oxidative demethylase of N1-methyladenine or N3-methylcytosine DNA lesions"
BW25113_2213	ada	0	2302820	2303884	-1	317	0.0344108446298227	1065	33	"fused DNA-binding transcriptional dual regulator/O6-methylguanine-DNA methyltransferase"
BW25113_2214	apbE	0	2303958	2305013	-1	462	0.0399579390115668	1056	38	"putative thiamine-synthetic flavin transferase lipoprotein"
BW25113_2215	ompC	0	2305125	2306228	-1	523	0.0633802816901408	1104	63	"outer membrane porin protein C"
BW25113_4439	micF	0	2306563	2306655	1	36	0.0476190476190476	93	4	
BW25113_2216	rcsD	0	2306967	2309639	1	1375	0.0561097256857855	2673	135	"phosphotransfer intermediate protein in two-component regulatory system with RcsBC"
BW25113_2217	rcsB	0	2309656	2310306	1	279	0.0546075085324232	651	32	"response regulator in two-component regulatory system with RcsC and YojN"
BW25113_2218	rcsC	0	2310506	2313355	-1	993	0.0432748538011696	2850	111	"hybrid sensory kinase in two-component regulatory system with RcsB and YojN"
BW25113_2219	atoS	0	2313522	2315348	1	1738	0.0966565349544073	1827	159	"sensory histidine kinase in two-component regulatory system with AtoC"
BW25113_2220	atoC	0	2315345	2316730	1	684	0.0641025641025641	1386	80	"fused response regulator of ato operon, in two-component system with AtoS: response regulator/sigma54 interaction protein"
BW25113_2221	atoD	0	2316926	2317588	1	224	0.0519262981574539	663	31	"acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit"
BW25113_2222	atoA	0	2317588	2318238	1	227	0.0460750853242321	651	27	"acetyl-CoA:acetoacetyl-CoA transferase, beta subunit"
BW25113_2223	atoE	0	2318235	2319557	1	441	0.0478589420654912	1323	57	"short chain fatty acid transporter"
BW25113_2224	atoB	0	2319588	2320772	1	462	0.0599812558575445	1185	64	"acetyl-CoA acetyltransferase"
BW25113_2225	yfaP	0	2320846	2321622	-1	567	0.0771428571428571	777	54	"DUF2135 family protein, putative host defense protein"
BW25113_2226	yfaQ	0	2321627	2323276	-1	815	0.063973063973064	1650	95	"tandem DUF2300 domain protein, putative host defense protein"
BW25113_4500	yfaS	0	2323277	2327881	-1	2148	0.0533172496984318	4605	221	pseudogene
BW25113_2229	yfaT	0	2327815	2328438	-1	284	0.0604982206405694	624	34	"DUF1175 family protein, putative host defense protein"
BW25113_2230	yfaA	0	2328435	2330123	-1	622	0.0486522024983563	1689	74	"DUF2138 family protein, putative host defense protein"
BW25113_2231	gyrA	0	2330272	2332899	-1	0	0	2628	0	"DNA gyrase (type II topoisomerase), subunit A"
BW25113_2232	ubiG	0	2333046	2333768	1	0	0	723	0	"bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase"
BW25113_2233	yfaL	0	2333896	2337648	-1	2089	0.0651272942569568	3753	220	adhesin
BW25113_2234	nrdA	0	2338344	2340629	1	0	0	2286	0	"ribonucleoside-diphosphate reductase 1, alpha subunit"
BW25113_2235	nrdB	0	2340863	2341993	1	0	0	1131	0	"ribonucleoside-diphosphate reductase 1, beta subunit, ferritin-like protein"
BW25113_2236	yfaE	0	2341993	2342247	1	133	0.0739130434782609	255	17	"ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (Y*) cofactor maintenance"
BW25113_2237	inaA	0	2342301	2342951	-1	175	0.0409556313993174	651	24	"acid-inducible Kdo/WaaP family putative kinase"
BW25113_2238	yfaH	0	2343130	2343372	1	38	0.0182648401826484	243	4	pseudogene
BW25113_2239	glpQ	0	2343414	2344490	-1	878	0.0597938144329897	1077	58	"periplasmic glycerophosphodiester phosphodiesterase"
BW25113_2240	glpT	0	2344495	2345853	-1	398	0.0408496732026144	1359	50	"sn-glycerol-3-phosphate transporter"
BW25113_2241	glpA	0	2346126	2347754	1	720	0.05453306066803	1629	80	"sn-glycerol-3-phosphate dehydrogenase (anaerobic), large subunit, FAD/NAD(P)-binding"
BW25113_2242	glpB	0	2347744	2349003	1	302	0.0396825396825397	1260	45	"sn-glycerol-3-phosphate dehydrogenase (anaerobic), membrane anchor subunit"
BW25113_2243	glpC	0	2349000	2350190	1	444	0.0485074626865672	1191	52	"anaerobic sn-glycerol-3-phosphate dehydrogenase, C subunit, 4Fe-4S iron-sulfur cluster"
BW25113_2244	yfaD	0	2350383	2351282	1	409	0.0493827160493827	900	40	"transposase_31 family protein"
BW25113_4543	ypaA	0	2351295	2351480	1	2	0.00595238095238095	186	1	"uncharacterized protein"
BW25113_2245	rhmA	0	2351521	2352324	-1	253	0.0524861878453039	804	38	"2-keto-3-deoxy-L-rhamnonate aldolase"
BW25113_2246	rhmT	0	2352342	2353631	-1	505	0.045650301464255	1290	53	"putative L-rhamnonate transporter"
BW25113_2247	rhmD	0	2353688	2354893	-1	484	0.0460405156537753	1206	50	"L-rhamnonate dehydratase"
BW25113_2248	rhmR	0	2354908	2355690	-1	260	0.0638297872340425	783	45	"putative DNA-binding transcriptional regulator for the rhm operon"
BW25113_2249	yfaY	0	2355910	2357112	-1	427	0.0554016620498615	1203	60	"inactive PncC family protein"
BW25113_2250	yfaZ	0	2357212	2357754	-1	212	0.0633946830265849	543	31	"outer membrane protein, putative porin"
BW25113_2251	nudI	0	2358033	2358458	1	577	0.114583333333333	426	44	"nucleoside triphosphatase"
BW25113_2252	ais	0	2358497	2359099	-1	342	0.0515653775322284	603	28	"putative LPS core heptose(II)-phosphate phosphatase"
BW25113_2253	arnB	0	2359407	2360546	1	727	0.0857699805068226	1140	88	"uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent"
BW25113_2254	arnC	0	2360550	2361518	1	859	0.0893470790378007	969	78	"undecaprenyl phosphate-L-Ara4FN transferase"
BW25113_2255	arnA	0	2361518	2363500	1	1181	0.0773109243697479	1983	138	"fused UDP-L-Ara4N formyltransferase/UDP-GlcA C-4'-decarboxylase"
BW25113_2256	arnD	0	2363497	2364387	1	392	0.0523690773067332	891	42	"undecaprenyl phosphate-alpha-L-ara4FN deformylase"
BW25113_2257	arnT	0	2364387	2366039	1	858	0.0638440860215054	1653	95	"4-amino-4-deoxy-L-arabinose transferase"
BW25113_4544	arnE	0	2366036	2366371	1	98	0.0594059405940594	336	18	"undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit"
BW25113_2258	arnF	0	2366371	2366757	1	168	0.0573065902578797	387	20	"undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit"
BW25113_2259	pmrD	0	2366751	2367017	-1	129	0.0497925311203319	267	12	"inactive two-component system connector protein"
BW25113_2260	menE	0	2367127	2368482	-1	412	0.0384930384930385	1356	47	"O-succinylbenzoate-CoA ligase"
BW25113_2261	menC	0	2368479	2369441	-1	247	0.0426758938869665	963	37	"O-succinylbenzoyl-CoA synthase"
BW25113_2262	menB	0	2369441	2370298	-1	180	0.0388098318240621	858	30	"dihydroxynaphthoic acid synthetase"
BW25113_2263	menH	0	2370313	2371071	-1	96	0.0277777777777778	759	19	"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase"
BW25113_2264	menD	0	2371068	2372738	-1	559	0.0412234042553191	1671	62	"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase; SEPHCHC synthase"
BW25113_2265	menF	0	2372827	2374122	-1	400	0.0497000856898029	1296	58	"isochorismate synthase 2"
BW25113_2266	elaB	0	2374201	2374506	-1	195	0.0579710144927536	306	16	"DUF883 family protein, putative membrane-anchored ribosome-binding protein"
BW25113_2267	elaA	0	2374561	2375022	-1	468	0.0913461538461538	462	38	"putative acyl-CoA transferase"
BW25113_2268	rbn	0	2375087	2376004	1	1291	0.140266021765417	918	116	"RNase BN, tRNA processing enzyme"
BW25113_2269	elaD	0	2376192	2377403	1	3	0.000916590284142988	1212	1	"protease, capable of cleaving an AMC-ubiquitin model substrate"
BW25113_2270	yfbK	0	2377474	2379201	-1	927	0.0661953727506427	1728	103	"Von Willebrand factor domain putative lipoprotein"
BW25113_2271	yfbL	0	2379339	2380310	1	158	0.0308571428571429	972	27	"putative peptidase"
BW25113_2272	yfbM	0	2380413	2380916	1	132	0.0462555066079295	504	21	"DUF1877 family protein"
BW25113_2273	yfbN	0	2381189	2381905	-1	0	0	717	0	"uncharacterized protein"
BW25113_2274	yfbO	0	2382114	2382536	1	192	0.041994750656168	423	16	"uncharacterized protein"
BW25113_2275	yfbP	0	2382595	2383443	1	647	0.061437908496732	849	47	"TPR-like repeats-containing protein"
BW25113_2276	nuoN	0	2383527	2384984	-1	128	0.0182787509520183	1458	24	"NADH:ubiquinone oxidoreductase, membrane subunit N"
BW25113_2277	nuoM	0	2384991	2386520	-1	58	0.00798838053740015	1530	11	"NADH:ubiquinone oxidoreductase, membrane subunit M"
BW25113_2278	nuoL	0	2386684	2388525	-1	142	0.0162846803377563	1842	27	"NADH:ubiquinone oxidoreductase, membrane subunit L"
BW25113_2279	nuoK	0	2388522	2388824	-1	17	0.0183150183150183	303	5	"NADH:ubiquinone oxidoreductase, membrane subunit K"
BW25113_2280	nuoJ	0	2388821	2389375	-1	46	0.01	555	5	"NADH:ubiquinone oxidoreductase, membrane subunit J"
BW25113_2281	nuoI	0	2389387	2389929	-1	43	0.0122699386503067	543	6	"NADH:ubiquinone oxidoreductase, chain I"
BW25113_2282	nuoH	0	2389944	2390921	-1	66	0.0249716231555051	978	22	"NADH:ubiquinone oxidoreductase, membrane subunit H"
BW25113_2283	nuoG	0	2390918	2393644	-1	202	0.0162932790224033	2727	40	"NADH:ubiquinone oxidoreductase, chain G"
BW25113_2284	nuoF	0	2393697	2395034	-1	83	0.0190871369294606	1338	23	"NADH:ubiquinone oxidoreductase, chain F"
BW25113_2285	nuoE	0	2395031	2395531	-1	20	0.00886917960088692	501	4	"NADH:ubiquinone oxidoreductase, chain E"
BW25113_2286	nuoC	0	2395534	2397324	-1	122	0.0179900744416873	1791	29	"NADH:ubiquinone oxidoreductase, fused CD subunit"
BW25113_2287	nuoB	0	2397430	2398092	-1	53	0.0117252931323283	663	7	"NADH:ubiquinone oxidoreductase, chain B"
BW25113_2288	nuoA	0	2398108	2398551	-1	58	0.0225	444	9	"NADH:ubiquinone oxidoreductase, membrane subunit A"
BW25113_2289	lrhA	0	2399182	2400120	-1	1011	0.119385342789598	939	101	"transcriptional repressor of flagellar, motility and chemotaxis genes"
BW25113_2290	alaA	0	2401040	2402257	1	733	0.0793072014585232	1218	87	"valine-pyruvate aminotransferase 2"
BW25113_2291	yfbR	0	2402341	2402940	1	313	0.0388888888888889	600	21	5'-nucleotidase
BW25113_2292	yfbS	0	2402999	2404831	-1	980	0.0684848484848485	1833	113	"putative transporter"
BW25113_2293	yfbT	0	2404918	2405568	-1	228	0.0392491467576792	651	23	"sugar phosphatas"
BW25113_2294	yfbU	0	2405579	2406073	-1	244	0.0650224215246637	495	29	"UPF0304 family protein"
BW25113_2295	yfbV	0	2406156	2406611	-1	374	0.0851581508515815	456	35	"UPF0208 family inner membrane protein"
BW25113_2296	ackA	0	2406949	2408151	1	73	0.0138504155124654	1203	15	"acetate kinase A and propionate kinase 2"
BW25113_2297	pta	0	2408226	2410370	1	87	0.0129466597617815	2145	25	"phosphate acetyltransferase"
BW25113_2298	yfcC	0	2410560	2412080	1	895	0.0679327976625274	1521	93	"putative inner membrane transporter, C4-dicarboxylate anaerobic carrier family"
BW25113_2299	yfcD	0	2412113	2412655	-1	237	0.0531697341513292	543	26	"putative NUDIX hydrolase"
BW25113_2300	yfcE	0	2412713	2413267	-1	227	0.052	555	26	"phosphodiesterase activity on bis-pNPP"
BW25113_2301	yfcF	0	2413320	2413964	-1	234	0.0619621342512909	645	36	"glutathione S-transferase"
BW25113_2302	yfcG	0	2414100	2414747	1	502	0.0856164383561644	648	50	"GSH-dependent disulfide bond oxidoreductase"
BW25113_2303	folX	0	2414804	2415166	1	728	0.155963302752294	363	51	"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase"
BW25113_2304	yfcH	0	2415187	2416080	1	566	0.0807453416149068	894	65	"putative NAD-dependent nucleotide-sugar epimerase"
BW25113_2305	yfcI	0	2416128	2417018	-1	644	0.0785536159600998	891	63	"transposase_31 family protein"
BW25113_2306	hisP	0	2417215	2417988	-1	397	0.0616929698708752	774	43	"histidine/lysine/arginine/ornithine transporter subunit"
BW25113_2307	hisM	0	2417996	2418712	-1	511	0.0758513931888545	717	49	"histidine/lysine/arginine/ornithine transporter subunit"
BW25113_2308	hisQ	0	2418709	2419395	-1	336	0.0549273021001615	687	34	"histidine/lysine/arginine/ornithine transporter permease subunit"
BW25113_2309	hisJ	0	2419485	2420267	-1	277	0.0382978723404255	783	27	"histidine/lysine/arginine/ornithine transporter subunit"
BW25113_2310	argT	0	2420488	2421270	-1	519	0.0680851063829787	783	48	"lysine/arginine/ornithine transporter subunit"
BW25113_2311	ubiX	0	2421536	2422105	-1	0	0	570	0	"3-octaprenyl-4-hydroxybenzoate carboxy-lyase"
BW25113_2312	purF	0	2422200	2423717	-1	56	0.00804681784930505	1518	11	amidophosphoribosyltransferase
BW25113_2313	cvpA	0	2423754	2424242	-1	166	0.036281179138322	489	16	"colicin V production membrane protein"
BW25113_2314	dedD	0	2424501	2425163	-1	242	0.0452261306532663	663	27	"membrane-anchored periplasmic protein involved in septation"
BW25113_2315	folC	0	2425153	2426421	-1	1	0.000874890638670166	1269	1	"bifunctional folylpolyglutamate synthase/ dihydrofolate synthase"
BW25113_2316	accD	0	2426491	2427405	-1	0	0	915	0	"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit"
BW25113_2317	dedA	0	2427561	2428220	-1	417	0.0622895622895623	660	37	"DedA family inner membrane protein"
BW25113_2318	truA	0	2428303	2429115	-1	168	0.0382513661202186	813	28	"tRNA pseudouridine(38-40) synthase"
BW25113_2319	usg	0	2429115	2430128	-1	272	0.0383351588170865	1014	35	"putative semialdehyde dehydrogenase"
BW25113_2320	pdxB	0	2430194	2431330	-1	0	0	1137	0	"erythronate-4-phosphate dehydrogenase"
BW25113_2321	flk	0	2431429	2432424	1	651	0.0590858416945373	996	53	"putative flagella assembly protein"
BW25113_2322	yfcJ	0	2432421	2433599	-1	359	0.0574387947269303	1179	61	"putative arabinose efflux transporter"
BW25113_2323	fabB	0	2433864	2435084	-1	0	0	1221	0	"3-oxoacyl-[acyl-carrier-protein] synthase I"
BW25113_2324	mnmC	0	2435243	2437249	1	976	0.0619811842833426	2007	112	"fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme"
BW25113_2325	yfcL	0	2437370	2437648	-1	160	0.0555555555555556	279	14	"uncharacterized protein"
BW25113_2326	epmC	0	2437682	2438230	-1	179	0.0525252525252525	549	26	"Elongation Factor P Lys34 hydroxylase"
BW25113_2327	yfcA	0	2438230	2439039	-1	365	0.0452674897119342	810	33	"UPF0721 family inner membrane protein"
BW25113_2328	mepA	0	2439039	2439863	-1	209	0.0417227456258412	825	31	"murein DD-endopeptidase"
BW25113_2329	aroC	0	2439867	2440952	-1	147	0.0296523517382413	1086	29	"chorismate synthase"
BW25113_2330	prmB	0	2440987	2441919	-1	209	0.0369047619047619	933	31	"N5-glutamine methyltransferase"
BW25113_2331	smrB	0	2442085	2442636	1	342	0.0784708249496982	552	39	"putative DNA endonuclease"
BW25113_2332	yfcO	0	2442707	2443528	-1	1852	0.168918918918919	822	125	"DUF2544 family putative outer membrane protein"
BW25113_2333	yfcP	0	2443530	2444069	-1	1247	0.189300411522634	540	92	"putative fimbrial-like adhesin protein"
BW25113_2334	yfcQ	0	2444066	2444554	-1	594	0.102040816326531	489	45	"putative fimbrial-like adhesin protein"
BW25113_2335	yfcR	0	2444551	2445063	-1	571	0.0952380952380952	513	44	"putative fimbrial-like adhesin protein"
BW25113_2336	yfcS	0	2445063	2445815	-1	489	0.0707964601769911	753	48	"putative periplasmic pilin chaperone"
BW25113_4661	yfcU	0	2445835	2448480	-1	1926	0.0806045340050378	2646	192	pseudogene
BW25113_2339	yfcV	0	2448562	2449125	-1	728	0.12007874015748	564	61	"putative fimbrial-like adhesin protein"
BW25113_2340	sixA	0	2449806	2450291	-1	234	0.0570776255707763	486	25	"phosphohistidine phosphatase"
BW25113_2341	fadJ	0	2450494	2452638	-1	840	0.0528223718280684	2145	102	"fused enoyl-CoA hydratase and epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase"
BW25113_2342	fadI	0	2452638	2453948	-1	459	0.0533898305084746	1311	63	"beta-ketoacyl-CoA thiolase, anaerobic, subunit"
BW25113_2343	yfcZ	0	2454129	2454413	-1	184	0.0466926070038911	285	12	"UPF0381 family protein"
BW25113_2344	fadL	0	2454785	2456125	1	971	0.0853355426677713	1341	103	"long-chain fatty acid outer membrane transporter"
BW25113_2345	yfdF	0	2456491	2457549	1	10	0.00209643605870021	1059	2	"uncharacterized protein"
BW25113_2346	mlaA	0	2457731	2458486	-1	735	0.0954478707782673	756	65	"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component"
BW25113_2347	yfdC	0	2458780	2459712	1	942	0.114285714285714	933	96	"putative inner membrane protein"
BW25113_2348	argW	0	2459788	2459862	1	14	0.0294117647058824	75	2	
BW25113_2349	intS	0	2460024	2461181	1	895	0.0776605944391179	1158	81	"CPS-53 (KpLE1) prophage; putative prophage CPS-53 integrase"
BW25113_2350	gtrA	0	2461334	2461696	1	618	0.131498470948012	363	43	"CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase (flippase)"
BW25113_2351	gtrB	0	2461693	2462613	1	3607	0.159227985524729	921	132	"CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase"
BW25113_2352	gtrS	0	2462610	2463941	1	326	0.0175145954962469	1332	21	"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage"
BW25113_2353	tfaS	0	2464294	2464584	1	1277	0.270992366412214	291	71	pseudogene
BW25113_2354	yfdK	0	2464556	2464996	-1	309	0.0806045340050378	441	32	"CPS-53 (KpLE1) prophage; conserved protein"
BW25113_2355	yfdL	0	2465023	2465601	-1	548	0.114942528735632	579	60	pseudogene
BW25113_2356	yfdM	0	2465597	2465866	-1	141	0.0823045267489712	270	20	pseudogene
BW25113_2357	yfdN	0	2465866	2466360	-1	152	0.0605381165919283	495	27	"CPS-53 (KpLE1) prophage; uncharacterized protein"
BW25113_2358	oweS	0	2466357	2467064	-1	332	0.0595611285266458	708	38	pseudogene
BW25113_2359	yfdP	0	2467083	2467445	1	372	0.0978593272171254	363	32	"CPS-53 (KpLE1) prophage; uncharacterized protein"
BW25113_2360	yfdQ	0	2467511	2468335	1	772	0.114401076716016	825	85	"CPS-53 (KpLE1) prophage; uncharacterized protein"
BW25113_2361	yfdR	0	2468463	2468999	1	2059	0.239669421487603	537	116	"CPS-53 (KpLE1) prophage; conserved protein"
BW25113_2362	yfdS	0	2468990	2469352	1	393	0.107033639143731	363	35	"CPS-53 (KpLE1) prophage; uncharacterized protein"
